customer_id,trans_date,tran_amount
CS1171,09-Jun-14,58
CS5038,28-Oct-12,82
CS3100,21-May-11,87
CS3785,27-Jul-12,90
CS2960,23-Jul-14,74
CS4739,29-Sep-12,77
CS1769,25-Aug-13,88
CS1873,22-Dec-13,69
CS6039,12-May-13,96
CS1247,25-Jun-11,39
CS5756,14-Mar-13,55
CS5334,23-Jan-15,101
CS4588,24-Aug-12,81
CS2946,06-Feb-14,83
CS2966,31-Aug-13,99
CS4399,25-Jun-13,44
CS3904,11-Sep-12,38
CS3864,30-Apr-12,56
CS4367,06-Jan-13,74
CS2180,05-Jul-11,103
CS3893,14-Apr-13,99
CS2982,11-Mar-12,73
CS2621,13-Jul-13,77
CS3077,01-Jun-13,45
CS5789,27-Apr-14,58
CS2443,09-May-14,94
CS5115,03-Sep-13,54
CS4694,30-Jun-12,68
CS2014,17-Oct-13,104
CS5096,22-Jul-12,83
CS3433,10-Dec-14,40
CS1168,20-May-14,69
CS1215,24-Jun-13,44
CS1960,03-Jun-12,79
CS2737,10-Aug-11,44
CS2896,05-Feb-14,52
CS1612,04-May-14,76
CS1502,16-Apr-13,56
CS3188,04-Nov-13,36
CS1163,05-Jul-12,86
CS6078,08-Feb-14,86
CS1226,22-Mar-13,60
CS3019,07-Oct-13,77
CS6030,18-Jan-14,58
CS4149,01-Sep-14,94
CS3647,20-Sep-13,89
CS3515,09-Aug-12,58
CS3063,08-Aug-12,62
CS1320,04-Mar-15,74
CS4196,19-Jul-14,36
CS3000,15-Jul-13,97
CS3184,17-Feb-14,63
CS2772,01-Nov-11,82
CS1914,07-Sep-14,87
CS1138,13-Jan-15,56
CS3767,24-Dec-11,89
CS5175,11-May-13,91
CS1414,19-Mar-13,52
CS4777,23-Sep-12,39
CS2854,04-Oct-13,63
CS5184,08-Aug-12,47
CS1676,14-Jan-14,62
CS5197,17-May-13,59
CS5813,10-Jan-12,93
CS5075,15-Dec-11,88
CS2756,21-Jan-13,42
CS1812,23-Feb-15,90
CS5536,07-Aug-14,56
CS4486,04-Dec-14,86
CS3345,23-Aug-11,73
CS4153,12-Jul-11,80
CS2253,19-Apr-14,48
CS3700,10-Sep-12,52
CS2476,23-Dec-13,71
CS4028,31-Aug-11,38
CS3222,28-Feb-15,63
CS3830,17-Sep-14,94
CS3673,24-Nov-12,97
CS2137,16-Jan-12,102
CS4061,09-Nov-13,82
CS2512,07-Nov-14,51
CS2004,02-Oct-13,66
CS4442,17-Nov-12,81
CS4442,21-Sep-14,64
CS2118,08-Jan-14,48
CS5221,16-Jun-13,48
CS2460,12-Jun-14,103
CS1996,25-Jul-11,85
CS2179,02-Nov-14,51
CS4763,08-May-12,54
CS5874,14-Mar-15,42
CS2990,19-May-13,52
CS5476,29-May-11,87
CS4354,11-Mar-14,67
CS4969,29-Mar-13,58
CS2940,07-Sep-11,60
CS1677,01-Jul-14,98
CS5011,11-Feb-13,62
CS1351,10-Sep-11,73
CS6019,14-Oct-14,94
CS4342,08-Aug-11,86
CS1497,19-Sep-11,90
CS3765,23-Oct-13,44
CS2417,14-Jan-15,43
CS3597,20-May-11,72
CS1459,12-Oct-11,35
CS3598,27-Jul-14,90
CS4013,27-Jun-13,76
CS3360,19-Feb-13,42
CS3095,20-Mar-13,60
CS5972,17-Oct-11,83
CS1285,20-Dec-13,69
CS4357,08-Jan-15,47
CS5933,05-Aug-14,76
CS1388,26-Jul-12,85
CS4452,22-Nov-11,51
CS4213,16-Feb-14,99
CS2740,02-Dec-13,90
CS5008,28-Jun-11,71
CS1320,04-Sep-13,63
CS1868,23-Apr-14,94
CS5010,13-Jul-12,84
CS2793,12-Sep-12,87
CS5832,02-Dec-14,46
CS2512,24-Dec-11,86
CS1390,23-Jan-12,69
CS5263,05-Jan-14,82
CS4080,08-Jul-13,84
CS3975,25-Aug-11,73
CS5717,17-Mar-13,74
CS3138,09-Aug-14,76
CS3024,24-May-13,41
CS3317,12-Jul-12,89
CS1257,11-Jul-13,72
CS5124,16-Oct-11,93
CS5500,06-Feb-13,43
CS2223,02-Aug-11,65
CS4507,08-Aug-14,74
CS3277,06-Jul-14,60
CS3808,13-Feb-15,83
CS4507,06-May-13,44
CS3071,26-Jul-14,96
CS2207,25-Jul-13,49
CS4513,25-Sep-13,79
CS1766,24-Oct-13,38
CS2696,24-Dec-13,60
CS4483,11-Jul-14,80
CS5745,20-Mar-12,72
CS2576,01-Dec-13,55
CS2728,11-Oct-13,101
CS4109,10-Mar-15,76
CS3075,24-Jan-12,90
CS4503,15-Jun-11,89
CS2208,18-Jan-12,79
CS6095,25-May-12,87
CS5472,16-Feb-13,41
CS1424,29-Jun-11,82
CS1693,23-Oct-13,60
CS3173,21-Feb-13,42
CS3973,06-Jan-15,40
CS2265,10-Sep-12,87
CS2075,20-Dec-12,65
CS1403,09-Nov-11,92
CS3212,25-Oct-13,81
CS5645,26-Jun-12,89
CS2850,22-Aug-11,57
CS5261,27-Nov-14,86
CS2367,21-Feb-12,90
CS1182,15-Jun-14,64
CS5760,23-Feb-12,95
CS5285,04-Mar-13,98
CS3759,02-Mar-14,40
CS5155,11-Nov-14,90
CS4337,26-Jul-12,46
CS6009,05-Apr-13,77
CS5151,11-Jul-13,79
CS4854,15-Jan-14,69
CS4847,11-Jan-13,61
CS2620,07-May-12,75
CS2165,21-Jul-14,50
CS5003,11-May-12,48
CS1869,26-Nov-13,65
CS1285,30-Sep-12,87
CS3298,17-Jan-15,38
CS4639,07-Jan-14,50
CS4846,01-Nov-12,50
CS4943,27-Feb-15,78
CS4912,24-Apr-14,92
CS5388,08-Jun-12,93
CS1187,27-Jul-12,53
CS2284,20-May-13,87
CS4664,19-Jul-11,54
CS2257,29-May-11,60
CS3743,01-Mar-13,59
CS2004,06-Jun-11,53
CS2723,26-Jul-11,43
CS5326,29-Jan-12,100
CS5691,01-Jan-12,93
CS3466,21-Jun-11,50
CS4956,11-Feb-12,77
CS4426,27-Mar-12,38
CS2213,09-Feb-13,60
CS1187,26-Feb-13,46
CS2766,06-Mar-15,91
CS2423,02-Feb-13,58
CS2716,03-Jun-13,98
CS1288,01-Jul-11,82
CS4195,11-Nov-13,68
CS2914,30-Jun-13,77
CS4262,05-Jun-14,84
CS3219,04-Sep-11,70
CS1335,13-Mar-14,91
CS2599,28-Dec-12,103
CS4245,17-Jun-11,100
CS5800,19-Feb-12,58
CS3502,22-Oct-12,39
CS1274,19-Feb-15,98
CS2582,03-Aug-11,86
CS5199,13-Jul-11,71
CS1237,25-Dec-13,74
CS5261,12-Sep-14,70
CS2207,09-Nov-11,81
CS5338,14-Jun-12,94
CS5831,05-Mar-12,79
CS1146,20-Oct-13,44
CS1394,25-Jan-13,52
CS3379,19-Jan-12,44
CS1705,02-Oct-14,77
CS4147,10-Nov-13,73
CS5928,29-Apr-14,91
CS3929,22-Oct-12,101
CS2330,10-Mar-12,100
CS5942,19-Jul-14,71
CS1669,26-Aug-13,84
CS5439,19-Dec-14,92
CS4947,16-Dec-12,58
CS1946,05-Nov-13,94
CS1489,24-May-14,96
CS2038,15-Nov-13,94
CS5947,20-May-11,89
CS1921,17-Apr-13,80
CS1165,08-Dec-11,68
CS5595,27-Jul-14,90
CS5703,05-Jan-12,55
CS1920,22-Nov-12,71
CS2974,18-Jul-12,66
CS5646,07-May-13,80
CS2838,15-May-14,63
CS4587,11-Oct-14,56
CS3922,24-Apr-13,77
CS5869,06-Oct-11,99
CS2300,17-Apr-12,60
CS3726,06-Aug-12,76
CS4167,06-Apr-13,77
CS1958,26-Jan-13,89
CS3909,02-Jul-11,73
CS4217,26-Jan-14,81
CS5079,19-Jul-13,66
CS4934,17-Apr-13,79
CS3539,08-Mar-15,100
CS3846,11-Jul-13,69
CS3626,28-Oct-12,50
CS4709,15-May-14,35
CS1630,10-Mar-12,104
CS2988,11-Mar-12,100
CS5299,25-Jun-12,94
CS3465,07-Dec-12,40
CS3605,31-Aug-13,49
CS3572,16-May-13,57
CS5958,10-Aug-14,50
CS3210,07-Oct-11,59
CS5233,07-Jan-13,79
CS5678,24-Apr-12,102
CS3064,03-Sep-11,50
CS4899,20-Oct-12,94
CS4660,24-Nov-13,101
CS2965,01-Jun-12,54
CS1610,18-May-11,94
CS5380,01-Jan-15,98
CS5902,27-Jul-13,74
CS4721,14-Sep-11,61
CS4376,03-Nov-13,74
CS5176,09-Jul-12,75
CS2121,16-Jul-13,39
CS3252,21-Jun-13,61
CS5259,11-Oct-13,104
CS2770,04-Mar-14,47
CS3280,04-Jan-15,51
CS1667,27-May-12,87
CS4548,23-Mar-13,62
CS1914,06-Jul-13,55
CS3641,13-Dec-12,56
CS3295,27-Aug-12,41
CS3189,28-Nov-13,52
CS2038,20-Oct-11,41
CS2486,26-Feb-12,77
CS4393,21-Aug-12,77
CS3580,09-Jul-12,63
CS4923,12-Jun-12,52
CS3945,11-Sep-14,72
CS3913,28-Apr-12,39
CS4362,22-Feb-15,89
CS2920,20-Feb-15,45
CS5772,21-Feb-13,71
CS5028,25-Feb-15,38
CS4981,12-Sep-14,92
CS3275,04-Sep-11,91
CS3961,08-Apr-13,38
CS4755,05-Sep-11,91
CS2410,03-Dec-13,58
CS3575,27-Sep-12,103
CS1857,16-Feb-13,72
CS1370,19-Jul-14,61
CS1175,09-Jan-14,35
CS1343,16-Nov-12,75
CS2122,28-Oct-11,39
CS2253,02-May-14,40
CS3318,18-Jul-11,105
CS3947,28-May-14,97
CS1698,17-Jul-12,44
CS4484,22-Oct-13,65
CS2339,05-Aug-14,47
CS3653,05-Feb-12,38
CS2455,29-Mar-12,42
CS3689,04-May-13,83
CS5372,22-Oct-13,82
CS2285,08-Dec-12,69
CS1316,23-Oct-11,36
CS5132,16-Mar-12,65
CS4202,10-Nov-12,49
CS5225,10-Feb-13,72
CS4388,13-Apr-13,62
CS5701,30-Jun-12,35
CS2687,14-Jul-12,99
CS2353,26-Dec-13,74
CS3177,28-Sep-14,82
CS3960,07-Feb-13,48
CS4095,30-Jul-11,70
CS2503,02-Mar-12,81
CS5500,16-Dec-12,76
CS1891,27-Nov-13,67
CS3504,11-Dec-14,96
CS3526,14-Aug-13,77
CS6019,17-Jun-12,84
CS3733,29-Jul-14,69
CS3527,21-Nov-13,69
CS3928,26-Jun-12,41
CS3271,13-Feb-12,58
CS5118,17-Jul-14,63
CS4354,07-Oct-12,61
CS2456,01-Sep-11,102
CS2002,04-Jan-13,67
CS4987,15-Apr-13,35
CS5157,11-Dec-14,71
CS1552,26-Feb-12,44
CS1271,10-Sep-12,84
CS4520,19-Apr-13,81
CS3236,16-Jul-14,73
CS2613,27-Oct-14,68
CS3448,07-Dec-11,68
CS2556,01-Sep-11,91
CS3058,28-Sep-14,72
CS4483,26-Mar-12,69
CS4181,30-Dec-14,89
CS3725,29-Mar-12,37
CS2909,02-Sep-12,59
CS5018,15-Oct-12,47
CS3361,12-Apr-14,70
CS2741,25-Jul-11,41
CS5688,23-Dec-13,53
CS2411,03-Jul-14,104
CS1541,31-Oct-13,92
CS5907,26-Aug-13,82
CS6099,09-Apr-12,94
CS2775,22-May-13,100
CS2978,09-Dec-11,101
CS3515,29-Mar-13,37
CS4227,05-Oct-13,77
CS2125,10-Apr-13,102
CS2027,03-Mar-13,82
CS1922,16-Mar-13,53
CS2155,04-Apr-14,75
CS5067,07-Aug-11,95
CS5821,16-May-12,61
CS3961,27-Mar-12,49
CS1703,30-Jul-12,74
CS5087,26-Jun-11,50
CS1531,19-Oct-12,47
CS3226,17-Jul-12,78
CS4962,26-Aug-13,87
CS3767,15-Mar-13,73
CS4268,06-Apr-14,65
CS5286,15-May-13,59
CS3284,21-Mar-13,50
CS4684,06-Nov-14,40
CS1203,15-Jun-11,66
CS5133,19-May-11,89
CS1826,26-Jul-12,42
CS4976,29-Sep-11,80
CS2091,08-Jun-12,92
CS5518,16-Jun-14,67
CS4257,26-Oct-12,83
CS2591,08-Jan-14,57
CS4070,21-May-14,46
CS4087,25-Jul-14,73
CS5599,18-Jul-12,85
CS5177,03-Dec-13,103
CS2511,27-Nov-13,83
CS5385,17-Nov-13,42
CS4064,10-Jul-14,87
CS4741,11-Mar-14,104
CS4961,23-Jul-11,66
CS1314,12-Aug-12,98
CS2444,31-Aug-13,65
CS3353,10-Jul-11,64
CS1965,30-Apr-13,95
CS5416,21-Aug-14,104
CS4011,16-Aug-12,62
CS5588,12-Jul-11,86
CS1218,16-Aug-11,70
CS2712,15-Nov-11,68
CS4256,05-Apr-14,48
CS1317,06-Jan-14,49
CS2392,19-Jan-12,103
CS2490,10-Apr-12,59
CS1142,30-Mar-14,94
CS5475,07-May-12,46
CS4973,16-Apr-14,100
CS5059,10-Feb-15,94
CS5781,05-Nov-12,105
CS5733,25-Mar-13,36
CS4260,30-Oct-13,89
CS5584,22-Sep-14,81
CS3259,01-Feb-12,82
CS5921,17-Nov-11,100
CS2894,27-Feb-15,40
CS4727,14-Nov-12,101
CS1357,22-Mar-12,48
CS1184,24-Sep-12,87
CS4505,16-Jul-14,94
CS2953,22-Jun-14,42
CS6068,02-Jan-14,98
CS2453,28-Aug-14,69
CS5715,07-Feb-12,56
CS2236,22-May-13,43
CS1873,07-Dec-13,59
CS2026,20-Dec-12,52
CS1123,16-Jun-14,90
CS2415,11-Jul-11,61
CS4968,01-Jan-13,99
CS2652,02-Mar-14,54
CS5896,07-Sep-13,64
CS3831,20-May-11,65
CS1945,01-Jun-12,94
CS1805,02-Nov-14,56
CS4178,08-Mar-13,95
CS5752,09-Aug-14,53
CS5805,15-Jul-13,36
CS5961,14-Mar-12,96
CS4281,23-Sep-13,95
CS1309,04-Jan-14,79
CS3780,03-Jul-14,51
CS3405,18-Jul-12,64
CS4317,22-Feb-14,65
CS4737,05-Sep-11,81
CS3840,12-Jun-13,75
CS2505,29-Dec-13,41
CS4587,19-Nov-12,69
CS1980,05-Aug-13,86
CS4966,26-Oct-14,96
CS6093,23-Feb-14,103
CS5986,14-Oct-11,38
CS6015,09-Aug-12,67
CS3414,26-Apr-12,105
CS2793,28-Nov-12,83
CS3941,09-Oct-11,53
CS3673,10-Jul-14,74
CS2135,16-Nov-12,60
CS4272,23-Jun-13,64
CS3257,04-May-13,56
CS2462,09-Apr-14,95
CS4130,08-Jan-14,48
CS5794,18-Nov-12,90
CS5026,20-Aug-11,41
CS4953,21-Jul-12,71
CS4919,22-Feb-13,37
CS4316,16-Dec-14,57
CS2853,12-Sep-14,83
CS3881,16-Jan-12,88
CS3751,29-Sep-13,95
CS3277,22-Aug-12,68
CS5511,07-Apr-14,105
CS5769,12-Jun-12,48
CS1206,07-Feb-14,49
CS3990,18-Nov-11,88
CS1929,31-Jan-15,74
CS3512,15-Sep-13,38
CS5251,20-Feb-12,72
CS2792,31-Mar-14,101
CS1871,30-Apr-12,100
CS3311,21-Feb-12,105
CS1664,21-Dec-12,100
CS1619,01-Jan-15,85
CS3080,19-May-11,76
CS5138,23-Feb-13,87
CS5985,01-Jan-14,57
CS5679,06-Jun-11,53
CS3465,05-Nov-11,79
CS3996,09-Aug-12,49
CS2766,03-Nov-12,39
CS5278,21-Jul-14,95
CS6028,18-Dec-11,97
CS1970,08-Aug-11,103
CS5268,29-Feb-12,36
CS5018,16-Nov-13,85
CS4683,28-Jun-11,104
CS3955,26-Mar-14,81
CS5579,16-Apr-14,45
CS1820,06-Feb-12,84
CS3864,16-Feb-14,50
CS5703,08-Nov-14,64
CS1715,07-Jun-12,62
CS1426,31-Jan-15,67
CS3788,01-Sep-14,43
CS4543,01-Nov-14,44
CS5441,21-May-14,92
CS1878,20-Jan-13,99
CS2466,31-Aug-12,51
CS3173,12-Jul-12,67
CS4298,13-Jan-14,102
CS1782,30-Oct-14,94
CS1965,18-Jun-14,39
CS5850,16-Jun-13,90
CS3831,07-Dec-12,98
CS3077,05-Jan-15,60
CS2790,26-Aug-11,92
CS4337,22-May-11,69
CS3082,12-Jul-14,77
CS4735,24-Jul-12,38
CS3090,01-Mar-14,45
CS4409,24-Jul-12,68
CS3187,08-Jul-11,63
CS3374,27-May-11,80
CS4631,13-Jul-13,47
CS5453,09-Jan-12,97
CS2833,29-May-13,85
CS2264,12-Jul-14,74
CS2064,05-Nov-14,68
CS1322,12-Aug-12,94
CS4297,29-Oct-11,46
CS4062,27-Dec-13,94
CS3101,06-Jun-12,49
CS1519,27-Jul-12,94
CS2551,25-Aug-12,51
CS5449,23-Jul-14,92
CS3045,23-Sep-14,49
CS3344,19-May-13,105
CS3079,17-Dec-13,73
CS3859,03-Jun-13,86
CS3574,08-Jan-12,51
CS3245,21-Apr-14,69
CS1181,28-Oct-12,78
CS3144,06-Dec-14,90
CS5335,28-Jun-11,40
CS3724,23-May-13,86
CS4186,10-May-13,48
CS1628,15-Jan-14,38
CS3069,19-Aug-12,75
CS3019,24-Oct-11,49
CS4485,10-Jan-15,40
CS3104,05-Jun-12,76
CS5908,04-Feb-12,71
CS1779,19-Jul-13,63
CS4030,28-Nov-14,91
CS4327,09-Oct-14,103
CS2193,22-Sep-11,38
CS5346,14-Feb-15,95
CS3527,11-May-12,77
CS1332,25-Dec-13,69
CS3781,19-Oct-11,86
CS2177,15-Mar-14,97
CS2319,25-Oct-14,39
CS3393,05-Oct-13,38
CS4104,11-Sep-13,38
CS5755,18-Aug-14,104
CS3591,04-Apr-14,97
CS1115,18-Jul-12,41
CS4433,02-May-13,74
CS4275,22-Oct-11,52
CS5171,04-Aug-11,67
CS5955,19-Dec-13,99
CS3614,30-Nov-12,47
CS2899,16-Jun-14,104
CS5542,19-Aug-11,94
CS5486,27-Jul-13,38
CS5610,25-Nov-13,84
CS4866,19-Jul-12,101
CS2121,27-Dec-14,46
CS3465,27-May-11,67
CS3575,13-Jan-13,70
CS4865,22-Oct-12,56
CS2364,07-Mar-14,86
CS4988,22-Mar-12,45
CS1202,25-Aug-13,58
CS2265,31-Oct-13,48
CS1252,07-Nov-12,59
CS1722,07-Jul-13,45
CS4241,11-Mar-14,70
CS5309,10-Jul-14,71
CS3402,20-Sep-14,74
CS2113,29-Jul-13,63
CS5774,27-Jun-13,81
CS2646,29-Dec-14,74
CS2505,22-Feb-12,39
CS3416,24-Jan-14,49
CS3886,11-Jul-11,38
CS1686,30-May-12,59
CS1833,08-Jan-15,43
CS5907,17-Feb-14,83
CS5564,24-Apr-14,100
CS4586,09-Oct-13,70
CS2468,16-Aug-11,59
CS1128,23-Mar-14,43
CS2845,05-Feb-14,40
CS5438,26-Jun-11,61
CS3201,25-Dec-13,71
CS5853,28-Aug-13,73
CS4572,02-Jul-14,88
CS5518,12-Nov-11,36
CS1344,12-Sep-11,53
CS4277,29-Sep-11,86
CS1545,05-Jul-13,36
CS3725,19-Apr-14,57
CS5656,23-Jul-12,66
CS4930,28-Jun-11,95
CS2908,02-Nov-13,53
CS2426,15-Jun-14,92
CS5157,26-Jan-15,39
CS2426,18-Dec-11,90
CS5374,10-Nov-14,83
CS2292,25-Aug-12,61
CS5644,08-Jul-14,82
CS3551,11-Jul-12,69
CS1441,04-Jul-14,52
CS2276,27-Oct-13,85
CS2897,01-Dec-11,94
CS3771,20-Mar-14,88
CS6097,11-Nov-13,103
CS2435,13-May-12,47
CS3684,14-Apr-13,71
CS4523,04-Dec-12,39
CS4125,16-Jul-14,78
CS2568,03-Nov-14,57
CS4061,09-May-13,74
CS1223,07-May-12,71
CS5677,01-Jun-14,64
CS5046,03-Jun-14,38
CS3143,16-Jun-14,60
CS1726,23-Jul-14,86
CS5023,28-Nov-14,82
CS3071,31-May-14,101
CS3736,25-Jul-11,36
CS5765,09-Nov-11,48
CS2914,19-Oct-11,66
CS4320,16-Nov-11,50
CS4980,01-Feb-14,103
CS1972,25-Sep-14,100
CS3147,23-Mar-14,101
CS3612,09-Jul-12,74
CS1399,23-Mar-12,101
CS5287,06-Nov-14,49
CS4377,06-Dec-14,91
CS2834,26-Feb-12,101
CS4896,23-Jun-11,94
CS5504,01-Nov-14,41
CS5865,29-Sep-12,62
CS5388,09-Dec-12,85
CS4369,18-Aug-11,79
CS5525,31-Jul-13,58
CS4555,12-Feb-15,85
CS3214,10-Feb-14,41
CS1806,30-Jan-15,97
CS2399,22-Feb-13,99
CS4970,31-Jan-13,97
CS1350,28-Jan-13,95
CS5915,01-May-13,105
CS3492,19-Sep-11,89
CS5820,02-Mar-12,85
CS2284,21-May-13,59
CS1247,24-Feb-13,80
CS3098,22-Feb-12,79
CS5519,05-Nov-12,60
CS2329,09-Apr-13,54
CS1630,16-Mar-12,46
CS2082,20-Nov-11,69
CS2935,22-Jan-13,104
CS4787,03-Jun-14,35
CS3128,08-Sep-14,91
CS3714,17-Aug-13,37
CS1569,14-Aug-12,60
CS5838,16-Mar-12,99
CS5105,11-Apr-13,75
CS4194,22-Oct-11,39
CS4508,11-Jun-13,103
CS4158,02-Aug-11,68
CS1612,20-Jan-13,80
CS2613,22-Sep-12,73
CS3188,22-Dec-13,41
CS2394,08-Oct-14,99
CS5026,01-Sep-13,52
CS3960,15-Jul-14,104
CS5535,20-Mar-12,52
CS5250,26-Feb-13,35
CS5063,30-Mar-12,79
CS2600,23-Feb-15,97
CS2441,18-Feb-15,66
CS4555,07-Mar-14,62
CS3656,08-Jun-14,99
CS3242,15-Aug-11,93
CS2924,05-Jun-11,80
CS2026,14-Mar-15,43
CS2711,20-Apr-12,97
CS4363,13-Oct-11,85
CS1909,27-Jun-12,104
CS3078,24-Oct-12,67
CS5535,13-Dec-12,77
CS1780,07-Feb-12,84
CS1293,19-Jun-14,103
CS4388,29-Aug-12,46
CS3098,07-Sep-11,68
CS5609,23-Jul-12,79
CS5310,25-May-11,51
CS2185,14-Dec-12,85
CS5842,15-Oct-13,103
CS5766,27-Apr-12,38
CS5501,25-Sep-14,86
CS4408,28-Jun-11,51
CS1677,02-Nov-11,41
CS5231,15-Aug-13,66
CS6083,23-Feb-15,55
CS4561,27-Nov-11,95
CS3524,22-Apr-12,84
CS2588,22-Jan-13,64
CS2113,10-Mar-15,83
CS1946,18-Dec-11,55
CS5590,10-Jan-12,35
CS1360,03-Aug-13,102
CS4483,01-May-12,51
CS4633,26-Jan-13,65
CS2341,16-Oct-12,75
CS1442,05-Nov-13,41
CS2803,21-Aug-14,41
CS2740,08-Dec-12,69
CS1926,23-Feb-14,101
CS4670,28-Jun-12,67
CS4839,02-May-13,103
CS2252,01-Mar-13,74
CS4132,16-Mar-12,41
CS4812,08-Feb-15,53
CS1558,16-Nov-13,36
CS4527,18-Aug-11,67
CS5309,23-Dec-12,38
CS5351,11-Nov-14,62
CS6099,17-Sep-14,94
CS4276,15-Nov-14,71
CS3520,04-Jan-13,41
CS4711,08-Mar-14,99
CS3071,23-Apr-14,57
CS2106,24-Jan-13,104
CS2507,05-Dec-11,84
CS3582,28-Mar-13,105
CS5643,31-Jan-15,44
CS4363,21-Apr-12,56
CS2953,08-Dec-14,36
CS5061,30-Jul-12,71
CS5885,11-Aug-14,97
CS3160,06-Oct-13,43
CS1947,28-May-11,37
CS4146,30-Jan-15,61
CS5803,28-Sep-14,76
CS2703,27-Aug-14,62
CS4976,07-Jul-11,35
CS1169,05-Aug-14,81
CS1221,07-Jun-11,44
CS1435,29-Jan-15,39
CS3289,18-Jun-12,101
CS4438,09-Jan-12,71
CS4998,01-Jan-14,76
CS3013,07-Apr-12,42
CS2602,30-Apr-12,94
CS4390,10-Aug-13,52
CS2656,24-Sep-13,91
CS4675,07-Dec-13,67
CS3704,25-Aug-13,85
CS5566,15-Jan-14,62
CS6066,16-Sep-14,84
CS3963,16-Oct-11,91
CS5656,30-Aug-14,103
CS3040,22-Sep-14,69
CS4848,25-Jul-13,64
CS2395,07-Jul-11,35
CS3523,29-May-13,94
CS3136,30-Sep-13,77
CS3227,19-Jun-11,99
CS5937,10-Dec-11,97
CS4730,16-May-13,95
CS3936,10-Mar-13,97
CS5816,30-Mar-14,103
CS1174,06-Jan-14,56
CS2484,07-Mar-12,88
CS1865,02-Apr-12,85
CS5066,24-Feb-14,36
CS5903,06-Aug-11,44
CS3834,04-Mar-13,51
CS3818,04-Feb-13,82
CS1948,26-May-12,60
CS2191,22-Aug-11,46
CS3623,23-Oct-13,99
CS4857,04-Jul-12,60
CS4320,21-Mar-13,71
CS5458,17-Aug-12,88
CS1408,17-Sep-11,89
CS1570,18-Apr-14,81
CS2325,20-Nov-13,37
CS3879,16-Aug-12,53
CS5726,30-Oct-14,98
CS3536,01-Oct-11,95
CS1173,25-May-13,64
CS5955,05-Jun-14,90
CS5200,19-Mar-13,104
CS4755,31-Mar-12,95
CS1549,13-Dec-11,36
CS1550,06-Nov-14,79
CS2865,07-Aug-11,46
CS5372,03-Apr-12,62
CS1393,14-Jun-11,70
CS5044,28-May-14,56
CS1998,03-Jan-14,91
CS4179,12-Feb-14,100
CS2630,10-Sep-14,74
CS2866,27-Feb-15,57
CS2539,14-Jan-12,60
CS2239,29-Jan-14,100
CS1871,04-Mar-14,84
CS2202,05-Nov-14,65
CS2688,01-Aug-14,62
CS1476,14-Nov-14,45
CS1344,18-Nov-14,59
CS5777,17-Dec-12,88
CS5661,15-Dec-12,59
CS2817,05-May-12,98
CS1428,08-Jun-13,71
CS3120,10-Aug-14,45
CS5609,05-May-12,36
CS4333,22-Jul-12,83
CS5844,31-Mar-13,100
CS4659,30-Nov-11,81
CS2813,03-Jun-11,68
CS3127,27-Aug-14,41
CS3903,02-Mar-14,70
CS2370,06-Mar-15,44
CS3826,08-Nov-11,41
CS4876,28-Feb-13,54
CS1667,15-Aug-11,67
CS4269,14-Oct-12,37
CS2494,15-Jan-14,40
CS4432,14-Jun-12,99
CS1829,24-May-13,94
CS5202,25-Jul-14,74
CS4379,01-May-12,56
CS5798,11-Jan-12,35
CS3000,17-Dec-11,86
CS1827,04-Mar-13,49
CS3012,26-Jun-13,55
CS1236,02-Feb-15,40
CS1839,03-Oct-14,63
CS3603,31-Aug-13,73
CS4221,16-Dec-14,35
CS2850,06-Aug-12,42
CS2476,18-Oct-14,37
CS2672,30-Nov-12,56
CS4948,14-Jul-14,49
CS2719,16-Jun-14,81
CS3167,02-Apr-14,98
CS2786,02-Aug-14,95
CS5419,10-May-13,53
CS5136,30-Nov-13,78
CS2258,06-Dec-13,74
CS2127,19-Jun-13,64
CS2594,14-Jul-13,86
CS3920,26-Jan-13,71
CS3321,23-Oct-14,44
CS5761,12-Aug-11,61
CS2944,17-Sep-11,73
CS2550,03-Aug-14,44
CS5823,09-May-13,54
CS5672,13-Aug-12,46
CS4825,12-Oct-13,49
CS1266,27-Feb-13,100
CS2999,06-Jan-12,103
CS3259,21-Mar-13,43
CS3486,27-Oct-11,66
CS5250,04-Nov-14,68
CS3204,20-Apr-14,90
CS3258,14-Oct-14,74
CS2317,04-Mar-15,63
CS1728,13-Jul-14,101
CS4154,20-Aug-11,59
CS5223,23-Jun-12,36
CS5602,19-Dec-12,81
CS2492,03-May-13,93
CS1403,22-Aug-13,95
CS3980,20-May-14,80
CS1337,08-Feb-15,80
CS2731,11-Aug-11,74
CS4116,15-Mar-14,93
CS5978,14-Jul-11,95
CS2168,07-Apr-12,53
CS4020,15-Feb-14,91
CS3728,11-Aug-14,35
CS5814,04-Jan-15,70
CS3949,02-Mar-15,86
CS4776,08-Nov-11,76
CS3650,13-Dec-11,70
CS5394,12-Mar-13,63
CS5578,31-Jul-11,101
CS1767,02-Aug-12,65
CS1808,20-May-12,76
CS5059,16-Oct-13,103
CS3285,19-Dec-12,90
CS3147,21-Jan-14,97
CS2106,22-Nov-11,80
CS2339,27-Apr-13,90
CS5778,07-May-13,51
CS4771,25-Jun-13,57
CS4707,07-Jul-14,87
CS4245,15-May-12,63
CS5614,02-Mar-14,86
CS3538,23-Jan-14,73
CS3621,17-Dec-12,88
CS4899,17-Jul-14,60
CS5992,20-May-12,86
